assoc_files,phenocode,phenostring,category,num_cases,num_controls,num_samples
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PKD_RISE_COM.txt.gz,PKD_RISE_COM,Trouble rising from chair,health,1640,22792,24432
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PKD_SHKE_COM.txt.gz,PKD_SHKE_COM,Arms or legs shake,health,1712,22743,24455
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PKD_SMWRT_COM.txt.gz,PKD_SMWRT_COM,Handwriting smaller,health,1575,22560,24135
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PKD_VOICE_COM.txt.gz,PKD_VOICE_COM,Voice softer,health,1269,23111,24380
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PKD_WALK_COM.txt.gz,PKD_WALK_COM,Shuffle feet,health,1069,23339,24408
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_PSD_DCTOFF_COM.txt.gz,PSD_DCTOFF_COM,Positive screen for PTSD,health,1163,23296,24459
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_RTRN_COM.txt.gz,RET_RTRN_COM,Retired then returned to work,behaviour,3635,20731,24366
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_SPSE_COM.txt.gz,RET_SPSE_COM,Retirement status of spouse/ partner,socio-economic,7718,9186,16904
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_AG_COM.txt.gz,RET_WHY_AG_COM,An agreement with spouse/ partner contributed to retirement,behaviour,2849,21565,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_CM_COM.txt.gz,RET_WHY_CM_COM,Qualifying for pension contributed to retirement,socio-economic,4675,19739,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_HL_COM.txt.gz,RET_WHY_HL_COM,Health/ disability/ stress contributed to retirement,health,3234,21180,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_HO_COM.txt.gz,RET_WHY_HO_COM,Desire to pursue hobbies or activities of interest contributed to retirement,behaviour,4256,20158,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_IN_COM.txt.gz,RET_WHY_IN_COM,Employer incentives contributed to retirement,socio-economic,1590,22824,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_OR_COM.txt.gz,RET_WHY_OR_COM,Organizational restructuring contributed to retirement,socio-economic,2099,22315,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_PR_COM.txt.gz,RET_WHY_PR_COM,Providing care contributed to retirement,socio-economic,1310,23104,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_RE_COM.txt.gz,RET_WHY_RE_COM,Financial possibility contributed to retirement,socio-economic,6469,17945,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_RET_WHY_ST_COM.txt.gz,RET_WHY_ST_COM,Desire to stop working contributed to retirement,behaviour,5569,18845,24414
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_ROS_LOC_04_COM.txt.gz,ROS_LOC_04_COM,WHO Rose - Location of pain or discomfort: Position-04,health,3730,19225,22955
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_ROS_LOC_05_COM.txt.gz,ROS_LOC_05_COM,WHO Rose - Location of pain or discomfort: Position-05,health,1017,21938,22955
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_ROS_LOC_06_COM.txt.gz,ROS_LOC_06_COM,WHO Rose - Location of pain or discomfort: Position-06,health,2102,20853,22955
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_ROS_PAIN_COM.txt.gz,ROS_PAIN_COM,WHO Rose - Chest pain or discomfort,health,5722,17233,22955
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SDC_FIMM_COM.txt.gz,SDC_FIMM_COM,Immigration Flag,Identity,3589,20913,24502
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SLE_LGEVE_COM.txt.gz,SLE_LGEVE_COM,Uncomfortable feelings or urges in legs worse during evening/ at night,health,6843,2894,9737
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SLE_LGIMPR_COM.txt.gz,SLE_LGIMPR_COM,Uncomfortable feelings or urges in legs disappear when active,health,8163,1460,9623
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SMK_100CG_COM.txt.gz,SMK_100CG_COM,Ever smoked 100 cigarettes or more,behaviour,13067,11416,24483
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SMK_EVRDL_COM.txt.gz,SMK_EVRDL_COM,Ever smoked cigarettes daily,behaviour,10008,5217,15225
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SMK_OTREG_COM.txt.gz,SMK_OTREG_COM,Ever used other tobacco or nicotine products,behaviour,2224,22278,24502
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SMK_TYPEOT_PI_COM.txt.gz,SMK_TYPEOT_PI_COM,Ever used tobacco pipes,behaviour,1349,23153,24502
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SMK_WHLCG_COM.txt.gz,SMK_WHLCG_COM,Ever smoked a whole cigarette,behaviour,3909,7461,11370
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SNO_SNORE_MCQ.txt.gz,SNO_SNORE_MCQ,Snores loudly,behaviour,6009,15445,21454
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SNO_STOPBREATH_MCQ.txt.gz,SNO_STOPBREATH_MCQ,Stopped breathing in sleep,behaviour,3450,19633,23083
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_FPAR_COM.txt.gz,SPA_FPAR_COM,Flag for Participation in Community-Related Activities (past 12 months),behaviour,24445,31,24476
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_MORAC_COM.txt.gz,SPA_MORAC_COM,Desire to participate in more activities (past 12 months),behaviour,11528,12924,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_CO_COM.txt.gz,SPA_PREVAC_CO_COM,Cost prevented activities participation,socio-economic,838,23614,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_GA_COM.txt.gz,SPA_PREVAC_GA_COM,Going alone prevented activities participation,behaviour,1550,22902,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_HC_COM.txt.gz,SPA_PREVAC_HC_COM,Health condition/ limitation prevented activities participation,health,1894,22558,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_MO_COM.txt.gz,SPA_PREVAC_MO_COM,Lack of motivation prevented activities participation,behaviour,1523,22929,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_PR_COM.txt.gz,SPA_PREVAC_PR_COM,Personal/ family responsibility prevented activities participation,behaviour,2228,22224,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_TB_COM.txt.gz,SPA_PREVAC_TB_COM,Being too busy prevented activities participation,behaviour,5207,19245,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_PREVAC_TI_COM.txt.gz,SPA_PREVAC_TI_COM,Suitability of activity timing  prevented participation,behaviour,1334,23118,24452
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_DT_COM.txt.gz,SPA_SOAC_DT_COM,Gone on a daytrip or outing in last 12 months,behaviour,22784,1708,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_HIC_COM.txt.gz,SPA_SOAC_HIC_COM,Taken a holiday in Canada in last 12 months,behaviour,17218,7274,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_HOC_COM.txt.gz,SPA_SOAC_HOC_COM,Taken a holiday outside of Canada in last 12 months,behaviour,14791,9701,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_HY_COM.txt.gz,SPA_SOAC_HY_COM,Has a hobby or pastime,behaviour,22816,1676,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_INT_COM.txt.gz,SPA_SOAC_INT_COM,Uses internet and/or e-mail,behaviour,22371,2121,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_RNP_COM.txt.gz,SPA_SOAC_RNP_COM,Reads a daily newspaper,behaviour,17006,7486,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_SPA_SOAC_VOT_COM.txt.gz,SPA_SOAC_VOT_COM,Voted in last election,behaviour,23063,1429,24492
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_STR_NOEXP_COM.txt.gz,STR_NOEXP_COM,Sudden loss of expression ability,health,1066,23376,24442
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_STR_NOVIS_COM.txt.gz,STR_NOVIS_COM,Sudden loss of vision in one eye,health,857,23578,24435
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_STR_NUMB_COM.txt.gz,STR_NUMB_COM,One-sided sudden numbness,health,1378,23063,24441
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_STR_VIS_COM.txt.gz,STR_VIS_COM,Sudden painless loss of vision,health,1384,23060,24444
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_STR_WEAK_COM.txt.gz,STR_WEAK_COM,One-sided sudden painless weakness,health,992,23435,24427
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_MCR_ED_COM.txt.gz,TBI_MCR_ED_COM,Emergency department visit for head injury,health,3220,21253,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_MCR_HO_COM.txt.gz,TBI_MCR_HO_COM,Hospitalization for head injury,health,1516,22957,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_MCR_NONE_COM.txt.gz,TBI_MCR_NONE_COM,Received no medical care for head injury,health,2339,22134,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_MCR_PHA_COM.txt.gz,TBI_MCR_PHA_COM,Physician assessment/visit for head injury,health,2399,22074,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_POSITIVE_COM.txt.gz,TBI_POSITIVE_COM,Positive Screen for Traumatic Brain Injury (TBI),health,6102,18403,24505
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_PROB_NONE_COM.txt.gz,TBI_PROB_NONE_COM,Not experiencing any problems related to head injury,health,5486,18987,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_RSLT_DRM_COM.txt.gz,TBI_RSLT_DRM_COM,Head injury result - not remembering injury,health,1323,23150,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_RSLT_DZ_COM.txt.gz,TBI_RSLT_DZ_COM,"Head injury result - dazed, confused, or “seeing stars”",health,4254,20219,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_RSLT_KO1_COM.txt.gz,TBI_RSLT_KO1_COM,"Head injury result - lost consciousness, less than 1min",health,1593,22880,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_RSLT_KO20_COM.txt.gz,TBI_RSLT_KO20_COM,"Head injury result - lost consciousness, 1 to 20 min",health,1184,23289,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_RSLT_NONE_COM.txt.gz,TBI_RSLT_NONE_COM,Head injury did not result in any of above,health,1218,23255,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_TYP_FL_COM.txt.gz,TBI_TYP_FL_COM,Head Injury caused by fall,health,3058,21415,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_TYP_NONE_COM.txt.gz,TBI_TYP_NONE_COM,"Head Injury cause, None",health,16319,8154,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_TYP_SPT_COM.txt.gz,TBI_TYP_SPT_COM,Head Injury caused by sports-related activity,health,3262,21211,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TBI_TYP_VH_COM.txt.gz,TBI_TYP_VH_COM,Head Injury caused by vehicular crash,health,1959,22514,24473
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TMT_PASS_COM.txt.gz,TMT_PASS_COM,Subject passed all practice trials,health,24266,15,24281
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_ACCTR_NN_MCQ.txt.gz,TRA_ACCTR_NN_MCQ,Did not use accessible transit: Not needed,behaviour,21138,2420,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_BS_MCQ.txt.gz,TRA_AVOID_BS_MCQ,Participant avoids: Crossing or entering busy streets without traffic signals,behaviour,2014,20319,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_CR_MCQ.txt.gz,TRA_AVOID_CR_MCQ,Participant avoids: Roundabouts,behaviour,1072,21261,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_DW_MCQ.txt.gz,TRA_AVOID_DW_MCQ,Participant avoids: Driving at dawn / dusk,behaviour,2911,19422,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_HV_MCQ.txt.gz,TRA_AVOID_HV_MCQ,Participant avoids: Heavy traffic,behaviour,9146,13187,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_LG_MCQ.txt.gz,TRA_AVOID_LG_MCQ,Participant avoids: Travelling next to large trucks,behaviour,4221,18112,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_ML_MCQ.txt.gz,TRA_AVOID_ML_MCQ,Participant avoids: Heavy traffic on multi-lane,behaviour,7648,14685,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_NL_MCQ.txt.gz,TRA_AVOID_NL_MCQ,Participant avoids: Left hand turns without traffic lights or stop sign,behaviour,1747,20586,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_NONE_MCQ.txt.gz,TRA_AVOID_NONE_MCQ,Participant avoids: Does not avoid these situations,behaviour,6222,16111,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_NT_MCQ.txt.gz,TRA_AVOID_NT_MCQ,Participant avoids: Driving at night,behaviour,6506,15827,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_RA_MCQ.txt.gz,TRA_AVOID_RA_MCQ,Participant avoids: On/off ramps,behaviour,866,21467,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_SL_MCQ.txt.gz,TRA_AVOID_SL_MCQ,Participant avoids: Heavy traffic on single-lane,behaviour,7214,15119,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_SN_MCQ.txt.gz,TRA_AVOID_SN_MCQ,Participant avoids: Driving in heavy rain / snow,behaviour,8888,13445,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_AVOID_UN_MCQ.txt.gz,TRA_AVOID_UN_MCQ,Participant avoids: unfamiliar routes,behaviour,2529,19804,22333
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_CLI_MCQ.txt.gz,TRA_CMNTY_CLI_MCQ,Reasons for moving to current location: Climate and natural environment,behaviour,1044,22514,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_COS_MCQ.txt.gz,TRA_CMNTY_COS_MCQ,Reasons for moving to current location: Lower cost of living,behaviour,2418,21140,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_EMP_MCQ.txt.gz,TRA_CMNTY_EMP_MCQ,Reasons for moving to current location: Employment opportunities,behaviour,4748,18810,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_FAM_MCQ.txt.gz,TRA_CMNTY_FAM_MCQ,Reasons for moving to current location: Proximity to family,behaviour,3724,19834,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_HOU_MCQ.txt.gz,TRA_CMNTY_HOU_MCQ,Reasons for moving to current location: Better / more suitable housing,behaviour,9691,13867,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_REC_MCQ.txt.gz,TRA_CMNTY_REC_MCQ,Reasons for moving to current location: Recreation facilities / services,behaviour,1302,22256,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_CMNTY_RET_MCQ.txt.gz,TRA_CMNTY_RET_MCQ,Reasons for moving to current location: Retirement / retirement plans,behaviour,1036,22522,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_MEDTPC_ADV_MCQ.txt.gz,TRA_MEDTPC_ADV_MCQ,Discussed with medical professional: General information / advice,behaviour,871,20455,21326
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_MEDTPC_CON_MCQ.txt.gz,TRA_MEDTPC_CON_MCQ,Discussed with medical professional: Safety related to medical condition,behaviour,834,20492,21326
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_PUBTR_INC_MCQ.txt.gz,TRA_PUBTR_INC_MCQ,Did not use public transit: Inconvenient schedule / route,behaviour,3908,19650,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_PUBTR_NN_MCQ.txt.gz,TRA_PUBTR_NN_MCQ,Did not use public transit: Not needed,behaviour,9381,14177,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_PUBTR_PNU_MCQ.txt.gz,TRA_PUBTR_PNU_MCQ,Did not use public transit: Prefer no to use,behaviour,3228,20330,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_PUBTR_UNA_MCQ.txt.gz,TRA_PUBTR_UNA_MCQ,Did not use public transit: Service unavailable in participant's area,behaviour,2304,21254,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_BK_MCQ.txt.gz,TRA_TRIP_BK_MCQ,Typical weekly trips: Banking / business appointments,behaviour,11356,12202,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_CH_MCQ.txt.gz,TRA_TRIP_CH_MCQ,Typical weekly trips: Church / worship service,behaviour,5800,17758,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_FM_MCQ.txt.gz,TRA_TRIP_FM_MCQ,Typical weekly trips: Visiting friends / family,behaviour,17644,5914,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_GR_MCQ.txt.gz,TRA_TRIP_GR_MCQ,Typical weekly trips: Grocery shopping,behaviour,20806,2752,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_MD_MCQ.txt.gz,TRA_TRIP_MD_MCQ,Typical weekly trips: Medical appointments,behaviour,5899,17659,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_OT_MCQ.txt.gz,TRA_TRIP_OT_MCQ,Typical weekly trips: Other,behaviour,2042,21516,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_RI_MCQ.txt.gz,TRA_TRIP_RI_MCQ,"Typical weekly trips: Recreational shopping, restaurants",behaviour,16428,7130,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_RO_MCQ.txt.gz,TRA_TRIP_RO_MCQ,Typical weekly trips: Recreational trips to outdoor spaces,behaviour,11389,12169,23558
/home/mikekaz/scratch/CLSA_Mike/Regenie/FINAL/Regenie_nextflow/Binary/results/step2/summary/Pheweb_ready_summary_files/_TRA_TRIP_SO_MCQ.txt.gz,TRA_TRIP_SO_MCQ,Typical weekly trips: Social activities,behaviour,10840,12718,23558
